	ID	UniProt
2703	CHEMBL2028663	Q9H2G2
2704	CHEMBL2028663	Q9Y572
2705	CHEMBL2028663	P52564
2706	CHEMBL2028663	P08574
2707	CHEMBL2028663	P27361
2708	CHEMBL2028663	O00264
2709	CHEMBL2028663	P07332
2710	CHEMBL2028663	P06241
2711	CHEMBL2028663	P51955
2712	CHEMBL2028663	P05771
2713	CHEMBL2028663	O75385
2714	CHEMBL2028663	Q7L2E3
2715	CHEMBL2028663	O43353
2716	CHEMBL2028663	P12931
2717	CHEMBL2028663	P53671
2718	CHEMBL2028663	Q02750
2719	CHEMBL2028663	P49411
2720	CHEMBL2028663	Q16566
2721	CHEMBL2028663	P49759
2722	CHEMBL2028663	P18074
2723	CHEMBL2028663	Q16513
2724	CHEMBL2028663	P54819
2725	CHEMBL2028663	Q6DT37
2726	CHEMBL2028663	P42680
2727	CHEMBL2028663	Q99759
2728	CHEMBL2028663	Q02880
2729	CHEMBL2028663	Q96RR4
2730	CHEMBL2028663	P21709
2731	CHEMBL2028663	O75643
2732	CHEMBL2028663	Q9UL54
2733	CHEMBL2028663	Q9Y4K4
2734	CHEMBL2028663	Q9NSE4
2735	CHEMBL2028663	P51159
2736	CHEMBL2028663	Q9HAZ1
2737	CHEMBL2028663	O00625
2738	CHEMBL2028663	P05141
2739	CHEMBL2028663	Q5VT25
2740	CHEMBL2028663	Q32MK0
2741	CHEMBL2028663	Q9NQU5
2742	CHEMBL2028663	O00311
2743	CHEMBL2028663	O95382
2744	CHEMBL2028663	P11802
2745	CHEMBL2028663	P11362
2746	CHEMBL2028663	P00519
2747	CHEMBL2028663	P23443
2748	CHEMBL2028663	Q00534
2749	CHEMBL2028663	O43683
2750	CHEMBL2028663	O95835
2751	CHEMBL2028663	Q13627
2752	CHEMBL2028663	P17612
2753	CHEMBL2028663	P46734
2754	CHEMBL2028663	O00571
2755	CHEMBL2028663	Q9Y5S2
2756	CHEMBL2028663	Q9P1W9
2757	CHEMBL2028663	P31749
2758	CHEMBL2028663	Q9HCP0
2759	CHEMBL2028663	Q9P0J0
2760	CHEMBL2028663	Q9UGJ0
2761	CHEMBL2028663	Q9Y6E0
2762	CHEMBL2028663	O14976
2763	CHEMBL2028663	P31689
2764	CHEMBL2028663	Q13464
2765	CHEMBL2028663	Q04759
2766	CHEMBL2028663	O94806
2767	CHEMBL2028663	O14757
2768	CHEMBL2028663	Q6JQN1
2769	CHEMBL2028663	Q6PHR2
2770	CHEMBL2028663	Q96GD4
2771	CHEMBL2028663	Q16644
2772	CHEMBL2028663	P49589
2773	CHEMBL2028663	Q6ZSR9
2774	CHEMBL2028663	Q92918
2775	CHEMBL2028663	P41250
2776	CHEMBL2028663	Q8TD19
2777	CHEMBL2028663	P61026
2778	CHEMBL2028663	P17252
2779	CHEMBL2028663	Q99640
2780	CHEMBL2028663	P07947
2781	CHEMBL2028663	P08069
2782	CHEMBL2028663	Q76MJ5
2783	CHEMBL2028663	P27707
2784	CHEMBL2028663	O96013
2785	CHEMBL2028663	O75716
2786	CHEMBL2028663	Q16832
2787	CHEMBL2028663	P23458
2788	CHEMBL2028663	P15735
2789	CHEMBL2028663	Q5HYI8
2790	CHEMBL2028663	Q13705
2791	CHEMBL2028663	Q15831
2792	CHEMBL2028663	Q15131
2793	CHEMBL2028663	Q96RG2
2794	CHEMBL2028663	O60313
2795	CHEMBL2028663	Q12851
2796	CHEMBL2028663	P06737
2797	CHEMBL2028663	P13861
2798	CHEMBL2028663	Q9H0K1
2799	CHEMBL2028663	P54760
2800	CHEMBL2028663	P09619
2801	CHEMBL2028663	Q05397
2802	CHEMBL2028663	P26196
2803	CHEMBL2028663	P50613
2804	CHEMBL2028663	Q14839
2805	CHEMBL2028663	P53667
2806	CHEMBL2028663	P78368
2807	CHEMBL2028663	P04629
2808	CHEMBL2028663	P00533
2809	CHEMBL2028663	O15254
2810	CHEMBL2028663	O95819
2811	CHEMBL2028663	P29323
2812	CHEMBL2028663	P16083
2813	CHEMBL2028663	Q06187
2814	CHEMBL2028663	P31153
2815	CHEMBL2028663	P10398
2816	CHEMBL2028663	O75676
2817	CHEMBL2028663	Q13164
2818	CHEMBL2028663	Q15067
2819	CHEMBL2028663	Q9NU22
2820	CHEMBL2028663	Q14004
2821	CHEMBL2028663	P22234
2822	CHEMBL2028663	P08581
2823	CHEMBL2028663	P07948
2824	CHEMBL2028663	Q86XP3
2825	CHEMBL2028663	P20340
2826	CHEMBL2028663	Q14683
2827	CHEMBL2028663	Q15569
2828	CHEMBL2028663	Q13188
2829	CHEMBL2028663	Q9BZL6
2830	CHEMBL2028663	P36897
2831	CHEMBL2028663	P33991
2832	CHEMBL2028663	Q14164
2833	CHEMBL2028663	P54577
2834	CHEMBL2028663	P30519
2835	CHEMBL2028663	P06493
2836	CHEMBL2028663	Q6P5Z2
2837	CHEMBL2028663	P43686
2838	CHEMBL2028663	P37023
2839	CHEMBL2028663	Q9NTK5
2840	CHEMBL2028663	P45985
2841	CHEMBL2028663	Q9NSD9
2842	CHEMBL2028663	Q9UPZ9
2843	CHEMBL2028663	P36888
2844	CHEMBL2028663	P07949
2845	CHEMBL2028663	P36507
2846	CHEMBL2028663	Q9Y243
2847	CHEMBL2028663	Q00613
2848	CHEMBL2028663	Q00537
2849	CHEMBL2028663	Q7Z406
2850	CHEMBL2028663	Q15418
2851	CHEMBL2028663	Q13546
2852	CHEMBL2028663	P30085
2853	CHEMBL2028663	P49760
2854	CHEMBL2028663	Q01813
2855	CHEMBL2028663	P07741
2856	CHEMBL2028663	Q04912
2857	CHEMBL2028663	P37173
2858	CHEMBL2028663	O14578
2859	CHEMBL2028663	P42684
2860	CHEMBL2028663	Q07912
2861	CHEMBL2028663	Q14680
2862	CHEMBL2028663	Q13418
2863	CHEMBL2028663	O15197
2864	CHEMBL2028663	P25098
2865	CHEMBL2028663	P55263
2866	CHEMBL2028663	P42285
2867	CHEMBL2028663	Q9NYL2
2868	CHEMBL2028663	P29317
2869	CHEMBL2028663	P54764
2870	CHEMBL2028663	P61158
2871	CHEMBL2028663	Q8IW41
2872	CHEMBL2028663	Q3MIX3
2873	CHEMBL2028663	Q9Y463
2874	CHEMBL2028663	P0DTD1
2875	CHEMBL2028663	P33981
2876	CHEMBL2028663	P36894
2877	CHEMBL2028663	O95347
2878	CHEMBL2028663	P27448
2879	CHEMBL2028663	Q9Y2K2
2880	CHEMBL2028663	Q709F0
2881	CHEMBL2028663	P36896
2882	CHEMBL2028663	P61160
2883	CHEMBL2028663	Q13470
2884	CHEMBL2028663	Q9BQI3
2885	CHEMBL2028663	Q2M2I8
2886	CHEMBL2028663	P04899
2887	CHEMBL2028663	Q15759
2888	CHEMBL2028663	Q16584
2889	CHEMBL2028663	Q13233
2890	CHEMBL2028663	Q8IVH8
2891	CHEMBL2028663	P48729
2892	CHEMBL2028663	O94804
2893	CHEMBL2028663	P16591
2894	CHEMBL2028663	Q9Y616
2895	CHEMBL2028663	Q13555
2896	CHEMBL2028663	P54619
2897	CHEMBL2028663	P38117
2898	CHEMBL2028663	P42685
2899	CHEMBL2028663	Q12866
2900	CHEMBL2028663	O76039
2901	CHEMBL2028663	Q6XUX3
2902	CHEMBL2028663	P48730
2903	CHEMBL2028663	P12268
2904	CHEMBL2028663	P30086
2905	CHEMBL2028663	Q96S44
2906	CHEMBL2028663	P04049
2907	CHEMBL2028663	Q9UHD8
2908	CHEMBL2028663	P11388
2909	CHEMBL2028663	P30291
2910	CHEMBL2028663	Q15392
2911	CHEMBL2028663	Q7L7X3
2912	CHEMBL2028663	Q13557
2913	CHEMBL2028663	Q9H2K8
2914	CHEMBL2028663	Q13177
2915	CHEMBL2028663	Q14289
2916	CHEMBL2028663	Q05655
2917	CHEMBL2028663	P49840
2918	CHEMBL2028663	Q9UHD2
2919	CHEMBL2028663	P49674
2920	CHEMBL2028663	Q9Y6M4
2921	CHEMBL2028663	Q96PY6
2922	CHEMBL2028663	Q9Y2U5
2923	CHEMBL2028663	Q99683
2924	CHEMBL2028663	P54753
2925	CHEMBL2028663	P49585
2926	CHEMBL2028663	Q15375
2927	CHEMBL2028663	P01116
2928	CHEMBL2028663	Q16539
2929	CHEMBL2028663	Q13043
2930	CHEMBL2028663	Q04771
2931	CHEMBL2028663	Q9Y6R4
2932	CHEMBL2028663	Q16512
2933	CHEMBL2028663	P49761
2934	CHEMBL2028663	Q9H0A0
2935	CHEMBL2028663	P09769
2936	CHEMBL2028663	Q13882
2937	CHEMBL2028663	Q96L34
2938	CHEMBL2028663	P51812
2939	CHEMBL2028663	O75582
2940	CHEMBL2028663	P08240
2941	CHEMBL2028663	Q13976
2942	CHEMBL2028663	Q7RTN6
2943	CHEMBL2028663	Q9Y2W1
2944	CHEMBL2028663	O00238
2945	CHEMBL2028663	P48426
2946	CHEMBL2028663	Q00535
2947	CHEMBL2028663	P41743
2948	CHEMBL2028663	Q9NWZ3
2949	CHEMBL2028663	P43405
2950	CHEMBL2028663	Q8TD08
2951	CHEMBL2028663	Q08345
2952	CHEMBL2028663	Q00526
2953	CHEMBL2028663	Q13163
2954	CHEMBL2028663	P15056
2955	CHEMBL2028663	O60841
2956	CHEMBL2028663	P24941
2957	CHEMBL2028663	O75116
2958	CHEMBL2028663	O00444
2959	CHEMBL2028663	P62826
2960	CHEMBL2028663	P45983
2961	CHEMBL2028663	P11216
2962	CHEMBL2028663	P41240
2963	CHEMBL2028663	P51956
2964	CHEMBL2028663	P08631
2965	CHEMBL2028663	Q9H093
2966	CHEMBL2105395	P0DTD1
2967	CHEMBL1873475	O00764
2968	CHEMBL1873475	P06213
2969	CHEMBL1873475	P49137
2970	CHEMBL1873475	Q92499
2971	CHEMBL1873475	O75460
2972	CHEMBL1873475	P22830
2973	CHEMBL1873475	Q8TBX8
2974	CHEMBL1873475	P50750
2975	CHEMBL1873475	Q9NYV4
2976	CHEMBL1873475	P12236
2977	CHEMBL1873475	Q86TW2
2978	CHEMBL1873475	P06239
2979	CHEMBL1873475	P29597
2980	CHEMBL1873475	P28482
2981	CHEMBL1873475	Q7KZI7
2982	CHEMBL1873475	Q9UBE8
2983	CHEMBL1873475	P51617
2984	CHEMBL1873475	P22694
2985	CHEMBL1873475	Q13873
2986	CHEMBL1873475	P35580
2987	CHEMBL1873475	O14965
2988	CHEMBL1873475	P31751
2989	CHEMBL1873475	Q9P289
2990	CHEMBL1873475	P49748
2991	CHEMBL1873475	P53350
2992	CHEMBL1873475	Q9UKE5
2993	CHEMBL1873475	P49841
2994	CHEMBL1873475	P19784
2995	CHEMBL1873475	Q9BZE4
2996	CHEMBL1873475	Q8N4C8
2997	CHEMBL1873475	P11274
2998	CHEMBL1873475	P54756
2999	CHEMBL1873475	P11309
3000	CHEMBL1873475	Q9P2R7
3001	CHEMBL1873475	P53779
3002	CHEMBL1873475	Q9NSY1
3003	CHEMBL1873475	Q8NI60
3004	CHEMBL1873475	Q9UK32
3005	CHEMBL1873475	P45984
3006	CHEMBL1873475	P22612
3007	CHEMBL1873475	O60674
3008	CHEMBL1873475	Q9H773
3009	CHEMBL1873475	Q00536
3010	CHEMBL1873475	Q58FF8
3011	CHEMBL1873475	Q13131
3012	CHEMBL1873475	Q15746
3013	CHEMBL1873475	Q9H2G2
3014	CHEMBL1873475	Q9Y572
3015	CHEMBL1873475	P52564
3016	CHEMBL1873475	P08574
3017	CHEMBL1873475	P27361
3018	CHEMBL1873475	P84022
3019	CHEMBL1873475	P07332
3020	CHEMBL1873475	P06241
3021	CHEMBL1873475	P51955
3022	CHEMBL1873475	P05771
3023	CHEMBL1873475	O75385
3024	CHEMBL1873475	P10632
3025	CHEMBL1873475	Q7L2E3
3026	CHEMBL1873475	O43353
3027	CHEMBL1873475	P12931
3028	CHEMBL1873475	P53671
3029	CHEMBL1873475	P20813
3030	CHEMBL1873475	Q02750
3031	CHEMBL1873475	P49411
3032	CHEMBL1873475	Q16566
3033	CHEMBL1873475	P49759
3034	CHEMBL1873475	P18074
3035	CHEMBL1873475	Q16513
3036	CHEMBL1873475	P54819
3037	CHEMBL1873475	Q6DT37
3038	CHEMBL1873475	Q9NUW8
3039	CHEMBL1873475	P42680
3040	CHEMBL1873475	Q99759
3041	CHEMBL1873475	Q02880
3042	CHEMBL1873475	P05177
3043	CHEMBL1873475	Q92570
3044	CHEMBL1873475	Q96RR4
3045	CHEMBL1873475	P21709
3046	CHEMBL1873475	O75643
3047	CHEMBL1873475	Q9UL54
3048	CHEMBL1873475	Q9Y4K4
3049	CHEMBL1873475	P51159
3050	CHEMBL1873475	Q9HAZ1
3051	CHEMBL1873475	P05141
3052	CHEMBL1873475	Q5VT25
3053	CHEMBL1873475	Q32MK0
3054	CHEMBL1873475	Q9NQU5
3055	CHEMBL1873475	O00311
3056	CHEMBL1873475	O95382
3057	CHEMBL1873475	P11802
3058	CHEMBL1873475	P11362
3059	CHEMBL1873475	Q15303
3060	CHEMBL1873475	Q8TDX7
3061	CHEMBL1873475	P00519
3062	CHEMBL1873475	P51817
3063	CHEMBL1873475	P23443
3064	CHEMBL1873475	Q00534
3065	CHEMBL1873475	O43683
3066	CHEMBL1873475	O95835
3067	CHEMBL1873475	Q13627
3068	CHEMBL1873475	P17612
3069	CHEMBL1873475	P46734
3070	CHEMBL1873475	O00571
3071	CHEMBL1873475	Q9Y5S2
3072	CHEMBL1873475	P31749
3073	CHEMBL1873475	Q9HCP0
3074	CHEMBL1873475	Q9P0J0
3075	CHEMBL1873475	Q9HCN6
3076	CHEMBL1873475	Q9Y6E0
3077	CHEMBL1873475	Q9UGJ0
3078	CHEMBL1873475	O14733
3079	CHEMBL1873475	O14976
3080	CHEMBL1873475	P31689
3081	CHEMBL1873475	Q13464
3082	CHEMBL1873475	Q04759
3083	CHEMBL1873475	O94806
3084	CHEMBL1873475	O14757
3085	CHEMBL1873475	Q13541
3086	CHEMBL1873475	Q6JQN1
3087	CHEMBL1873475	Q6PHR2
3088	CHEMBL1873475	P10635
3089	CHEMBL1873475	Q96GD4
3090	CHEMBL1873475	Q16644
3091	CHEMBL1873475	Q6ZSR9
3092	CHEMBL1873475	Q92918
3093	CHEMBL1873475	P41250
3094	CHEMBL1873475	Q8TD19
3095	CHEMBL1873475	P61026
3096	CHEMBL1873475	P17252
3097	CHEMBL1873475	Q99640
3098	CHEMBL1873475	P07947
3099	CHEMBL1873475	P08069
3100	CHEMBL1873475	Q76MJ5
3101	CHEMBL1873475	P27707
3102	CHEMBL1873475	O96013
3103	CHEMBL1873475	O75716
3104	CHEMBL1873475	Q16832
3105	CHEMBL1873475	P23458
3106	CHEMBL1873475	P15735
3107	CHEMBL1873475	Q5HYI8
3108	CHEMBL1873475	Q13705
3109	CHEMBL1873475	Q15831
3110	CHEMBL1873475	Q96RG2
3111	CHEMBL1873475	O60313
3112	CHEMBL1873475	Q12851
3113	CHEMBL1873475	P06737
3114	CHEMBL1873475	P13861
3115	CHEMBL1873475	Q9H0K1
3116	CHEMBL1873475	P54760
3117	CHEMBL1873475	P09619
3118	CHEMBL1873475	Q05397
3119	CHEMBL1873475	P26196
3120	CHEMBL1873475	P50613
3121	CHEMBL1873475	Q14839
3122	CHEMBL1873475	P53667
3123	CHEMBL1873475	P78368
3124	CHEMBL1873475	P04629
3125	CHEMBL1873475	P00533
3126	CHEMBL1873475	P21802
3127	CHEMBL1873475	P52333
3128	CHEMBL1873475	O15254
3129	CHEMBL1873475	O95819
3130	CHEMBL1873475	P29323
3131	CHEMBL1873475	P16083
3132	CHEMBL1873475	P33261
3133	CHEMBL1873475	Q06187
3134	CHEMBL1873475	P31153
3135	CHEMBL1873475	P10398
3136	CHEMBL1873475	O75676
3137	CHEMBL1873475	Q13164
3138	CHEMBL1873475	Q9NU22
3139	CHEMBL1873475	Q14004
3140	CHEMBL1873475	P22234
3141	CHEMBL1873475	P08581
3142	CHEMBL1873475	P07948
3143	CHEMBL1873475	Q86XP3
3144	CHEMBL1873475	P20340
3145	CHEMBL1873475	Q14683
3146	CHEMBL1873475	Q13188
3147	CHEMBL1873475	P24864
3148	CHEMBL1873475	P36897
3149	CHEMBL1873475	Q9BZL6
3150	CHEMBL1873475	P33991
3151	CHEMBL1873475	Q14164
3152	CHEMBL1873475	P54577
3153	CHEMBL1873475	P30519
3154	CHEMBL1873475	P06493
3155	CHEMBL1873475	P43686
3156	CHEMBL1873475	Q9NTK5
3157	CHEMBL1873475	Q9NSD9
3158	CHEMBL1873475	Q9UPZ9
3159	CHEMBL1873475	P36888
3160	CHEMBL1873475	P22392
3161	CHEMBL1873475	P42681
3162	CHEMBL1873475	P07949
3163	CHEMBL1873475	P36507
3164	CHEMBL1873475	Q9Y243
3165	CHEMBL1873475	P04626
3166	CHEMBL1873475	Q12809
3167	CHEMBL1873475	Q00537
3168	CHEMBL1873475	Q7Z406
3169	CHEMBL1873475	Q15418
3170	CHEMBL1873475	P49760
3171	CHEMBL1873475	Q01813
3172	CHEMBL1873475	P07741
3173	CHEMBL1873475	Q04912
3174	CHEMBL1873475	P37173
3175	CHEMBL1873475	O14578
3176	CHEMBL1873475	Q9BRX8
3177	CHEMBL1873475	P42684
3178	CHEMBL1873475	Q07912
3179	CHEMBL1873475	Q96NX5
3180	CHEMBL1873475	Q14680
3181	CHEMBL1873475	Q13418
3182	CHEMBL1873475	P43250
3183	CHEMBL1873475	O15197
3184	CHEMBL1873475	P25098
3185	CHEMBL1873475	P55263
3186	CHEMBL1873475	P42285
3187	CHEMBL1873475	Q9NYL2
3188	CHEMBL1873475	P29317
3189	CHEMBL1873475	P54764
3190	CHEMBL1873475	P61158
3191	CHEMBL1873475	Q8IW41
3192	CHEMBL1873475	Q9Y463
3193	CHEMBL1873475	P0DTD1
3194	CHEMBL1873475	P33981
3195	CHEMBL1873475	P36894
3196	CHEMBL1873475	Q08881
3197	CHEMBL1873475	O95347
3198	CHEMBL1873475	P27448
3199	CHEMBL1873475	P07333
3200	CHEMBL1873475	Q9Y2K2
3201	CHEMBL1873475	P29376
3202	CHEMBL1873475	Q709F0
3203	CHEMBL1873475	P36896
3204	CHEMBL1873475	P61160
3205	CHEMBL1873475	Q13470
3206	CHEMBL1873475	Q9BQI3
3207	CHEMBL1873475	P06730
3208	CHEMBL1873475	Q2M2I8
3209	CHEMBL1873475	P04899
3210	CHEMBL1873475	Q15759
3211	CHEMBL1873475	Q16584
3212	CHEMBL1873475	P11712
3213	CHEMBL1873475	Q13233
3214	CHEMBL1873475	Q8IVH8
3215	CHEMBL1873475	O94804
3216	CHEMBL1873475	P16591
3217	CHEMBL1873475	Q9Y616
3218	CHEMBL1873475	Q13555
3219	CHEMBL1873475	P54619
3220	CHEMBL1873475	P42685
3221	CHEMBL1873475	O60361
3222	CHEMBL1873475	P51451
3223	CHEMBL1873475	Q12866
3224	CHEMBL1873475	P48730
3225	CHEMBL1873475	P12268
3226	CHEMBL1873475	P30086
3227	CHEMBL1873475	Q96S44
3228	CHEMBL1873475	Q9UHD8
3229	CHEMBL1873475	P11388
3230	CHEMBL1873475	P30291
3231	CHEMBL1873475	Q15392
3232	CHEMBL1873475	Q7L7X3
3233	CHEMBL1873475	Q13557
3234	CHEMBL1873475	Q9H2K8
3235	CHEMBL1873475	Q13177
3236	CHEMBL1873475	Q14289
3237	CHEMBL1873475	Q05655
3238	CHEMBL1873475	P49840
3239	CHEMBL1873475	Q9UHD2
3240	CHEMBL1873475	P49674
3241	CHEMBL1873475	Q9Y6M4
3242	CHEMBL1873475	Q96PY6
3243	CHEMBL1873475	Q9Y2U5
3244	CHEMBL1873475	Q99683
3245	CHEMBL1873475	P54753
3246	CHEMBL1873475	P49585
3247	CHEMBL1873475	Q15375
3248	CHEMBL1873475	Q15208
3249	CHEMBL1873475	Q16539
3250	CHEMBL1873475	Q13043
3251	CHEMBL1873475	Q04771
3252	CHEMBL1873475	Q9Y6R4
3253	CHEMBL1873475	Q16512
3254	CHEMBL1873475	Q9H0A0
3255	CHEMBL1873475	P09769
3256	CHEMBL1873475	Q13882
3257	CHEMBL1873475	Q96L34
3258	CHEMBL1873475	P51812
3259	CHEMBL1873475	O75582
3260	CHEMBL1873475	P08240
3261	CHEMBL1873475	Q13976
3262	CHEMBL1873475	Q7RTN6
3263	CHEMBL1873475	Q9Y2W1
3264	CHEMBL1873475	O00238
3265	CHEMBL1873475	P48426
3266	CHEMBL1873475	Q00535
3267	CHEMBL1873475	P41743
3268	CHEMBL1873475	Q9NWZ3
3269	CHEMBL1873475	O89049
3270	CHEMBL1873475	P43405
3271	CHEMBL1873475	Q8TD08
3272	CHEMBL1873475	Q08345
3273	CHEMBL1873475	Q00526
3274	CHEMBL1873475	Q13163
3275	CHEMBL1873475	P15056
3276	CHEMBL1873475	P24941
3277	CHEMBL1873475	O75116
3278	CHEMBL1873475	O00444
3279	CHEMBL1873475	P62826
3280	CHEMBL1873475	P45983
3281	CHEMBL1873475	P11216
3282	CHEMBL1873475	P41240
3283	CHEMBL1873475	P51956
3284	CHEMBL1873475	P08631
3285	CHEMBL1873475	P08684
3286	CHEMBL1873475	Q9H093
3287	CHEMBL1873475	P51813
3288	CHEMBL2105689	Q9NUW8
3289	CHEMBL2105689	P0DTD1
3290	CHEMBL99946	Q00959
3291	CHEMBL99946	P31652
3292	CHEMBL99946	P31645
3293	CHEMBL99946	P35439
3294	CHEMBL99946	Q01959
3295	CHEMBL99946	P23975
3296	CHEMBL99946	Q62645
3297	CHEMBL99946	Q9R1M7
3298	CHEMBL99946	Q00960
3299	CHEMBL99946	Q8VHN2
3300	CHEMBL99946	Q00961
3301	CHEMBL1259059	A3EZI9
3302	CHEMBL1259059	P11712
3303	CHEMBL1259059	Q8JXU8
3304	CHEMBL1259059	P08684
3305	CHEMBL1259059	D2K2A8
3306	CHEMBL1259059	P10619
3307	CHEMBL1259059	P10635
3308	CHEMBL1259059	A0A143MHK7
3309	CHEMBL1259059	P23141
3310	CHEMBL1259059	P05177
3311	CHEMBL43452	Q13422
3312	CHEMBL43452	Q15116
3313	CHEMBL43452	Q9NZ45
3314	CHEMBL43452	P27815
3315	CHEMBL43452	Q08499
3316	CHEMBL43452	Q00534
3317	CHEMBL43452	Q9UBN7
3318	CHEMBL43452	A4TVL0
3319	CHEMBL43452	Q56AP7
3320	CHEMBL43452	O60760
3321	CHEMBL43452	Q08493
3322	CHEMBL43452	Q9NZQ7
3323	CHEMBL43452	O60885
3324	CHEMBL43452	Q96JP5
3325	CHEMBL43452	Q05397
3326	CHEMBL43452	P48729
3327	CHEMBL43452	Q96SW2
3328	CHEMBL43452	Q9UKT9
3329	CHEMBL43452	P18266
3330	CHEMBL43452	O43924
3331	CHEMBL43452	Q07343
3332	CHEMBL2107333	Q8R4B8
3333	CHEMBL2107333	Q96P20
3334	CHEMBL2107333	Q14145
3335	CHEMBL2107333	P09467
3336	CHEMBL2107333	P0DTD1
3337	CHEMBL2107333	Q16236
3338	CHEMBL2107333	P15428
3339	CHEMBL2107333	P07858
3340	CHEMBL1083659	O43613
3341	CHEMBL1083659	P58308
3342	CHEMBL1083659	O43614
3343	CHEMBL1083659	P58307
3344	CHEMBL2403108	O00764
3345	CHEMBL2403108	P06213
3346	CHEMBL2403108	P49137
3347	CHEMBL2403108	Q92499
3348	CHEMBL2403108	Q8TDC3
3349	CHEMBL2403108	O75460
3350	CHEMBL2403108	P22830
3351	CHEMBL2403108	Q8TBX8
3352	CHEMBL2403108	P50750
3353	CHEMBL2403108	Q9NYV4
3354	CHEMBL2403108	P12236
3355	CHEMBL2403108	Q86TW2
3356	CHEMBL2403108	O15146
3357	CHEMBL2403108	P06239
3358	CHEMBL2403108	P29597
3359	CHEMBL2403108	P28482
3360	CHEMBL2403108	Q7KZI7
3361	CHEMBL2403108	Q9UBE8
3362	CHEMBL2403108	P51617
3363	CHEMBL2403108	P22694
3364	CHEMBL2403108	Q9H4B4
3365	CHEMBL2403108	Q13873
3366	CHEMBL2403108	O14965
3367	CHEMBL2403108	P31751
3368	CHEMBL2403108	Q9P289
3369	CHEMBL2403108	P49748
3370	CHEMBL2403108	P53350
3371	CHEMBL2403108	Q9UKE5
3372	CHEMBL2403108	P49841
3373	CHEMBL2403108	P19784
3374	CHEMBL2403108	Q9BZE4
3375	CHEMBL2403108	Q8N4C8
3376	CHEMBL2403108	P11274
3377	CHEMBL2403108	P16234
3378	CHEMBL2403108	P54762
3379	CHEMBL2403108	P11309
3380	CHEMBL2403108	P54756
3381	CHEMBL2403108	Q9P2R7
3382	CHEMBL2403108	P53779
3383	CHEMBL2403108	Q9NSY1
3384	CHEMBL2403108	Q8NI60
3385	CHEMBL2403108	Q9UK32
3386	CHEMBL2403108	P45984
3387	CHEMBL2403108	P22612
3388	CHEMBL2403108	O60674
3389	CHEMBL2403108	Q9H773
3390	CHEMBL2403108	Q00536
3391	CHEMBL2403108	Q05513
3392	CHEMBL2403108	Q58FF8
3393	CHEMBL2403108	Q13131
3394	CHEMBL2403108	Q15746
3395	CHEMBL2403108	Q9H2G2
3396	CHEMBL2403108	Q9Y572
3397	CHEMBL2403108	P52564
3398	CHEMBL2403108	P08574
3399	CHEMBL2403108	P27361
3400	CHEMBL2403108	P07332
3401	CHEMBL2403108	P06241
3402	CHEMBL2403108	P51955
3403	CHEMBL2403108	P05771
3404	CHEMBL2403108	O75385
3405	CHEMBL2403108	Q7L2E3
3406	CHEMBL2403108	O43353
3407	CHEMBL2403108	P12931
3408	CHEMBL2403108	Q9BXA7
3409	CHEMBL2403108	P53671
3410	CHEMBL2403108	Q9HC35
3411	CHEMBL2403108	Q02750
3412	CHEMBL2403108	Q02763
3413	CHEMBL2403108	P49411
3414	CHEMBL2403108	Q13535
3415	CHEMBL2403108	Q16566
3416	CHEMBL2403108	P49759
3417	CHEMBL2403108	P18074
3418	CHEMBL2403108	Q16513
3419	CHEMBL2403108	Q6DT37
3420	CHEMBL2403108	P54819
3421	CHEMBL2403108	Q96SW2
3422	CHEMBL2403108	P42680
3423	CHEMBL2403108	Q99759
3424	CHEMBL2403108	Q02880
3425	CHEMBL2403108	Q96RR4
3426	CHEMBL2403108	P21709
3427	CHEMBL2403108	O75643
3428	CHEMBL2403108	Q9UL54
3429	CHEMBL2403108	Q9Y4K4
3430	CHEMBL2403108	P51159
3431	CHEMBL2403108	P05141
3432	CHEMBL2403108	Q5VT25
3433	CHEMBL2403108	P14635
3434	CHEMBL2403108	Q32MK0
3435	CHEMBL2403108	Q9NQU5
3436	CHEMBL2403108	O95382
3437	CHEMBL2403108	P11802
3438	CHEMBL2403108	Q06418
3439	CHEMBL2403108	P11362
3440	CHEMBL2403108	P35968
3441	CHEMBL2403108	Q8TDX7
3442	CHEMBL2403108	P00519
3443	CHEMBL2403108	P06748
3444	CHEMBL2403108	Q14012
3445	CHEMBL2403108	P23443
3446	CHEMBL2403108	Q00534
3447	CHEMBL2403108	O43683
3448	CHEMBL2403108	O95835
3449	CHEMBL2403108	Q13627
3450	CHEMBL2403108	P17612
3451	CHEMBL2403108	P46734
3452	CHEMBL2403108	O00571
3453	CHEMBL2403108	Q9Y5S2
3454	CHEMBL2403108	Q9P1W9
3455	CHEMBL2403108	Q9Y3S1
3456	CHEMBL2403108	P31749
3457	CHEMBL2403108	Q9HCP0
3458	CHEMBL2403108	Q9P0J0
3459	CHEMBL2403108	Q9UGJ0
3460	CHEMBL2403108	O14976
3461	CHEMBL2403108	P31689
3462	CHEMBL2403108	Q13464
3463	CHEMBL2403108	Q04759
3464	CHEMBL2403108	O94806
3465	CHEMBL2403108	O14757
3466	CHEMBL2403108	Q6JQN1
3467	CHEMBL2403108	Q6PHR2
3468	CHEMBL2403108	Q96GD4
3469	CHEMBL2403108	Q16644
3470	CHEMBL2403108	P49589
3471	CHEMBL2403108	Q6ZSR9
3472	CHEMBL2403108	Q16620
